NO,시군구,계약년월,거래금액(만원),기간,금값(1g)
10173,서울특별시 송파구 신천동,202104,205000,,
10174,서울특별시 송파구 신천동,202104,99500,,
10175,서울특별시 송파구 문정동,202104,94000,,
10176,서울특별시 송파구 가락동,202104,84500,,
10177,서울특별시 송파구 잠실동,202104,241000,,
10178,서울특별시 송파구 마천동,202104,77000,,
10179,서울특별시 송파구 가락동,202104,210000,,
10180,서울특별시 송파구 신천동,202104,220000,,
10181,서울특별시 송파구 거여동,202104,84000,,
10182,서울특별시 송파구 방이동,202104,208500,,
10183,서울특별시 송파구 가락동,202104,119000,,
10184,서울특별시 송파구 잠실동,202104,285000,,
10185,서울특별시 송파구 가락동,202104,200000,,
10186,서울특별시 송파구 신천동,202104,220000,,
10187,서울특별시 송파구 방이동,202104,295000,,
10188,서울특별시 송파구 방이동,202104,135000,,
10189,서울특별시 송파구 가락동,202104,230000,,
10190,서울특별시 송파구 가락동,202104,130000,,
10191,서울특별시 송파구 방이동,202104,209000,,
10192,서울특별시 송파구 가락동,202104,96000,,
10193,서울특별시 송파구 잠실동,202104,238300,,
10194,서울특별시 송파구 풍납동,202104,173000,,
10195,서울특별시 송파구 잠실동,202104,230000,,
10196,서울특별시 송파구 가락동,202104,143800,,
10197,서울특별시 송파구 문정동,202104,120000,,
10198,서울특별시 송파구 가락동,202104,165000,,
10199,서울특별시 송파구 풍납동,202104,72000,,
10200,서울특별시 송파구 가락동,202104,17800,,
10201,서울특별시 송파구 가락동,202104,96000,,
10202,서울특별시 송파구 잠실동,202105,270000,,
10203,서울특별시 송파구 방이동,202105,220000,,
10204,서울특별시 송파구 가락동,202105,120000,,
10205,서울특별시 송파구 문정동,202105,145000,,
10206,서울특별시 송파구 잠실동,202105,188500,,
10207,서울특별시 송파구 장지동,202105,139000,,
10208,서울특별시 송파구 신천동,202105,195000,,
10209,서울특별시 송파구 장지동,202105,140000,,
10210,서울특별시 송파구 마천동,202105,94000,,
10211,서울특별시 송파구 방이동,202105,195000,,
10212,서울특별시 송파구 가락동,202105,23000,,
10213,서울특별시 송파구 가락동,202105,203000,,
10214,서울특별시 송파구 장지동,202105,145750,,
10215,서울특별시 송파구 신천동,202105,263000,,
10216,서울특별시 송파구 가락동,202105,21600,,
10217,서울특별시 송파구 풍납동,202105,184500,,
10218,서울특별시 송파구 송파동,202105,128000,,
10219,서울특별시 송파구 문정동,202105,220000,,
10220,서울특별시 송파구 거여동,202105,98000,,
10221,서울특별시 송파구 거여동,202105,114000,,
10222,서울특별시 송파구 가락동,202105,128000,,
10223,서울특별시 송파구 거여동,202105,96500,,
10224,서울특별시 송파구 풍납동,202105,71000,,
10225,서울특별시 송파구 방이동,202105,42400,,
10226,서울특별시 송파구 잠실동,202105,250000,,
10227,서울특별시 송파구 가락동,202105,112000,,
10228,서울특별시 송파구 거여동,202105,114000,,
10229,서울특별시 송파구 오금동,202105,142500,,
10230,서울특별시 송파구 문정동,202105,82000,,
10231,서울특별시 송파구 마천동,202105,84000,,
10232,서울특별시 송파구 가락동,202105,132000,,
10233,서울특별시 송파구 신천동,202105,108000,,
10234,서울특별시 송파구 신천동,202105,270000,,
10235,서울특별시 송파구 가락동,202105,122000,,
10236,서울특별시 송파구 가락동,202105,199000,,
10237,서울특별시 송파구 가락동,202105,174000,,
10238,서울특별시 송파구 송파동,202105,13950,,
10239,서울특별시 송파구 거여동,202105,62000,,
10240,서울특별시 송파구 풍납동,202105,90000,,
10241,서울특별시 송파구 신천동,202105,68000,,
10242,서울특별시 송파구 방이동,202105,184000,,
10243,서울특별시 송파구 가락동,202105,130700,,
10244,서울특별시 송파구 가락동,202105,151500,,
10245,서울특별시 송파구 신천동,202105,230000,,
10246,서울특별시 송파구 가락동,202105,134000,,
10247,서울특별시 송파구 석촌동,202105,80000,,
10248,서울특별시 송파구 장지동,202105,183500,,
10249,서울특별시 송파구 신천동,202105,235000,,
10250,서울특별시 송파구 풍납동,202105,99000,,
10251,서울특별시 송파구 장지동,202105,127500,,
10252,서울특별시 송파구 신천동,202105,247500,,
10253,서울특별시 송파구 신천동,202105,230000,,
10254,서울특별시 송파구 가락동,202105,208000,,
10255,서울특별시 송파구 마천동,202105,95000,,
10256,서울특별시 송파구 문정동,202105,176000,,
10257,서울특별시 송파구 문정동,202105,52000,,
10258,서울특별시 송파구 가락동,202105,100000,,
10259,서울특별시 송파구 장지동,202105,145500,,
10260,서울특별시 송파구 문정동,202105,176000,,
10261,서울특별시 송파구 문정동,202105,190000,,
10262,서울특별시 송파구 잠실동,202105,180000,,
10263,서울특별시 송파구 가락동,202105,219000,,
10264,서울특별시 송파구 가락동,202105,129500,,
10265,서울특별시 송파구 장지동,202105,140000,,
10266,서울특별시 송파구 장지동,202105,109000,,
10267,서울특별시 송파구 잠실동,202105,230000,,
10268,서울특별시 송파구 장지동,202105,117500,,
10269,서울특별시 송파구 송파동,202105,105000,,
10270,서울특별시 송파구 가락동,202105,17900,,
10271,서울특별시 송파구 방이동,202105,208000,,
10272,서울특별시 송파구 거여동,202105,90000,,
10273,서울특별시 송파구 가락동,202105,134500,,
10274,서울특별시 송파구 거여동,202105,88000,,
10275,서울특별시 송파구 신천동,202105,95200,,
10276,서울특별시 송파구 송파동,202105,105000,,
10277,서울특별시 송파구 거여동,202105,72000,,
10278,서울특별시 송파구 마천동,202105,114000,,
10279,서울특별시 송파구 잠실동,202105,265000,,
10280,서울특별시 송파구 방이동,202105,59500,,
10281,서울특별시 송파구 잠실동,202105,269000,,
10282,서울특별시 송파구 거여동,202105,91000,,
10283,서울특별시 송파구 잠실동,202105,99000,,
10284,서울특별시 송파구 송파동,202105,182500,,
10285,서울특별시 송파구 송파동,202105,203500,,
10286,서울특별시 송파구 잠실동,202105,225000,,
10287,서울특별시 송파구 잠실동,202105,237500,,
10288,서울특별시 송파구 가락동,202105,80000,,
10289,서울특별시 송파구 풍납동,202105,159800,,
10290,서울특별시 송파구 방이동,202105,202300,,
10291,서울특별시 송파구 오금동,202105,170000,,
10292,서울특별시 송파구 가락동,202105,182200,,
10293,서울특별시 송파구 방이동,202105,37300,,
10294,서울특별시 송파구 가락동,202105,105000,,
10295,서울특별시 송파구 신천동,202105,285000,,
10296,서울특별시 송파구 문정동,202105,144000,,
10297,서울특별시 송파구 삼전동,202105,69000,,
10298,서울특별시 송파구 방이동,202105,33500,,
10299,서울특별시 송파구 문정동,202105,236000,,
10300,서울특별시 송파구 오금동,202105,108000,,
10301,서울특별시 송파구 장지동,202105,135500,,
10302,서울특별시 송파구 거여동,202105,80500,,
10303,서울특별시 송파구 거여동,202105,90000,,
10304,서울특별시 송파구 잠실동,202105,209000,,
10305,서울특별시 송파구 가락동,202105,190000,,
10306,서울특별시 송파구 풍납동,202105,71500,,
10307,서울특별시 송파구 잠실동,202105,166500,,
10308,서울특별시 송파구 가락동,202105,120000,,
10309,서울특별시 송파구 거여동,202105,88000,,
10310,서울특별시 송파구 풍납동,202105,83300,,
10311,서울특별시 송파구 석촌동,202105,66000,,
10312,서울특별시 송파구 거여동,202105,99000,,
10313,서울특별시 송파구 송파동,202105,104400,,
10314,서울특별시 송파구 장지동,202105,119000,,
10315,서울특별시 송파구 잠실동,202105,298000,,
10316,서울특별시 송파구 마천동,202105,75000,,
10317,서울특별시 송파구 문정동,202105,217800,,
10318,서울특별시 송파구 가락동,202105,148000,,
10319,서울특별시 송파구 잠실동,202105,210000,,
10320,서울특별시 송파구 문정동,202105,91900,,
10321,서울특별시 송파구 신천동,202105,99500,,
10322,서울특별시 송파구 잠실동,202105,181000,,
10323,서울특별시 송파구 문정동,202105,230000,,
10324,서울특별시 송파구 거여동,202105,90000,,
10325,서울특별시 송파구 가락동,202105,22000,,
10326,서울특별시 송파구 문정동,202105,87900,,
10327,서울특별시 송파구 방이동,202105,73500,,
10328,서울특별시 송파구 마천동,202105,78000,,
10329,서울특별시 송파구 석촌동,202105,146500,,
10330,서울특별시 송파구 마천동,202105,112000,,
10331,서울특별시 송파구 신천동,202105,259000,,
10332,서울특별시 송파구 신천동,202105,162000,,
10333,서울특별시 송파구 방이동,202105,71000,,
10334,서울특별시 송파구 거여동,202105,70000,,
10335,서울특별시 송파구 가락동,202105,148000,,
10336,서울특별시 송파구 거여동,202105,70000,,
10337,서울특별시 송파구 문정동,202105,290000,,
10338,서울특별시 송파구 신천동,202105,250000,,
10339,서울특별시 송파구 거여동,202105,69500,,
10340,서울특별시 송파구 장지동,202105,105000,,
10341,서울특별시 송파구 잠실동,202105,108000,,
10342,서울특별시 송파구 방이동,202105,204000,,
10343,서울특별시 송파구 가락동,202105,138000,,
10344,서울특별시 송파구 가락동,202105,195000,,
10345,서울특별시 송파구 송파동,202105,170000,,
10346,서울특별시 송파구 가락동,202105,250000,,
10347,서울특별시 송파구 삼전동,202105,69500,,
10348,서울특별시 송파구 방이동,202105,298000,,
10349,서울특별시 송파구 거여동,202105,62500,,
10350,서울특별시 송파구 잠실동,202105,285000,,
10351,서울특별시 송파구 가락동,202105,174500,,
10352,서울특별시 송파구 마천동,202105,113000,,
10353,서울특별시 송파구 가락동,202105,102800,,
10354,서울특별시 송파구 장지동,202105,201000,,
10355,서울특별시 송파구 가락동,202105,150000,,
10356,서울특별시 송파구 장지동,202105,230000,,
10357,서울특별시 송파구 풍납동,202105,145000,,
10358,서울특별시 송파구 신천동,202105,280000,,
10359,서울특별시 송파구 가락동,202105,158000,,
10360,서울특별시 송파구 장지동,202105,161000,,
10361,서울특별시 송파구 풍납동,202105,117000,,
10362,서울특별시 송파구 문정동,202105,220000,,
10363,서울특별시 송파구 마천동,202105,110000,,
10364,서울특별시 송파구 장지동,202105,134500,,
10365,서울특별시 송파구 장지동,202105,108200,,
10366,서울특별시 송파구 거여동,202105,85000,,
10367,서울특별시 송파구 가락동,202105,220000,,
10368,서울특별시 송파구 잠실동,202105,137500,,
10369,서울특별시 송파구 문정동,202105,195000,,
10370,서울특별시 송파구 가락동,202105,104000,,
10371,서울특별시 송파구 장지동,202105,115000,,
10372,서울특별시 송파구 장지동,202105,145000,,
10373,서울특별시 송파구 풍납동,202105,104000,,
10374,서울특별시 송파구 잠실동,202105,214000,,
10375,서울특별시 송파구 잠실동,202105,137500,,
10376,서울특별시 송파구 오금동,202105,115000,,
10377,서울특별시 송파구 문정동,202105,170000,,
10378,서울특별시 송파구 송파동,202105,125000,,
10379,서울특별시 송파구 가락동,202105,102000,,
10380,서울특별시 송파구 잠실동,202105,190000,,
10381,서울특별시 송파구 신천동,202105,220000,,
10382,서울특별시 송파구 신천동,202105,194000,,
10383,서울특별시 송파구 방이동,202105,228000,,
10384,서울특별시 송파구 가락동,202105,130500,,
10385,서울특별시 송파구 가락동,202105,133500,,
10386,서울특별시 송파구 장지동,202105,133000,,
10387,서울특별시 송파구 잠실동,202105,224500,,
10388,서울특별시 송파구 석촌동,202105,23500,,
10389,서울특별시 송파구 방이동,202105,30700,,
10390,서울특별시 송파구 거여동,202105,139000,,
10391,서울특별시 송파구 잠실동,202105,145000,,
10392,서울특별시 송파구 잠실동,202105,104000,,
10393,서울특별시 송파구 풍납동,202105,98500,,
10394,서울특별시 송파구 오금동,202105,108700,,
10395,서울특별시 송파구 잠실동,202105,281100,,
10396,서울특별시 송파구 방이동,202105,205000,,
10397,서울특별시 송파구 잠실동,202105,249800,,
10398,서울특별시 송파구 장지동,202105,125000,,
10399,서울특별시 송파구 잠실동,202105,111500,,
10400,서울특별시 송파구 문정동,202105,160000,,
10401,서울특별시 송파구 가락동,202105,214000,,
10402,서울특별시 송파구 가락동,202105,179000,,
10403,서울특별시 송파구 가락동,202105,218000,,
10404,서울특별시 송파구 장지동,202105,140000,,
10405,서울특별시 송파구 잠실동,202105,220000,,
10406,서울특별시 송파구 오금동,202105,128000,,
